id,label,timeset,state,totalMig,totalNonMig,population,unemployment
2068,Denali Borough,,AK,336,2169,2505,5.7
2070,Dillingham Census Area,,AK,386,4648,5034,9.4
2090,Fairbanks North Star Borough,,AK,11505,94975,106480,5.6
2100,Haines Borough,,AK,197,2501,2698,7.9
2105,Hoonah-Angoon Census Area,,AK,0,0,0,12.5
2110,Juneau City and Borough,,AK,3005,34087,37092,4.8
2122,Kenai Peninsula Borough,,AK,3534,55141,58675,8.1
2130,Ketchikan Gateway Borough,,AK,1415,14503,15918,6.0
2150,Kodiak Island Borough,,AK,2021,14578,16599,7.3
2164,Lake and Peninsula Borough,,AK,147,1451,1598,5.9
2170,Matanuska-Susitna Borough,,AK,6073,78356,84429,7.4
2180,Nome Census Area,,AK,595,8798,9393,11.9
2185,North Slope Borough,,AK,606,6583,7189,6.7
2188,Northwest Arctic Borough,,AK,441,6495,6936,11.2
2195,Petersburg Census Area,,AK,0,0,0,9.4
2220,Sitka City and Borough,,AK,1117,9812,10929,5.3
2240,Southeast Fairbanks Census Area,,AK,785,7474,8259,10.6
2261,Valdez-Cordova Census Area,,AK,1242,10415,11657,8.4
2270,Wade Hampton Census Area,,AK,394,6938,7332,20.5
2282,Yakutat City and Borough,,AK,41,556,597,9.6
2290,Yukon-Koyukuk Census Area,,AK,502,5705,6207,12.9
4001,Apache County,,AZ,6883,61861,68744,9.8
4003,Cochise County,,AZ,13315,121905,135220,4.4
4005,Coconino County,,AZ,13141,123676,136817,4.3
4007,Gila County,,AZ,3419,50877,54296,5.1
4009,Graham County,,AZ,1559,26694,28253,5.0
4011,Greenlee County,,AZ,704,7445,8149,3.7
4012,La Paz County,,AZ,1382,14610,15992,5.6
4013,Maricopa County,,AZ,186247,3724138,3910385,3.5
4015,Mohave County,,AZ,14091,179470,193561,4.2
4017,Navajo County,,AZ,7680,95290,102970,7.2
4019,Pima County,,AZ,46948,950436,997384,3.9
4021,Pinal County,,AZ,19902,227489,247391,4.9
4023,Santa Cruz County,,AZ,2668,49932,52600,7.4
4025,Yavapai County,,AZ,14140,203883,218023,3.9
4027,Yuma County,,AZ,11836,194618,206454,14.6
5001,Arkansas County,,AR,1255,20999,22254,7.7
5003,Ashley County,,AR,1234,23041,24275,7.6
5005,Baxter County,,AR,2685,41567,44252,5.4
5007,Benton County,,AR,15246,204985,220231,3.4
5009,Boone County,,AR,2436,36712,39148,5.0
5011,Bradley County,,AR,778,11388,12166,7.1
5013,Calhoun County,,AR,389,5324,5713,7.1
5015,Carroll County,,AR,1902,26222,28124,4.4
5017,Chicot County,,AR,930,11469,12399,8.5
5019,Clark County,,AR,1776,20854,22630,5.7
5021,Clay County,,AR,1220,16726,17946,8.3
5023,Cleburne County,,AR,1677,25003,26680,5.1
5025,Cleveland County,,AR,757,9723,10480,6.2
5027,Columbia County,,AR,1600,24020,25620,6.2
5029,Conway County,,AR,1293,21008,22301,5.0
5031,Craighead County,,AR,6058,87218,93276,4.9
5033,Crawford County,,AR,4601,59858,64459,4.6
5035,Crittenden County,,AR,3475,52587,56062,6.9
5037,Cross County,,AR,1513,18930,20443,7.4
5039,Dallas County,,AR,637,8356,8993,6.7
5041,Desha County,,AR,1164,14178,15342,9.3
5043,Drew County,,AR,1486,17826,19312,8.1
5045,Faulkner County,,AR,7728,100554,108282,4.5
5047,Franklin County,,AR,1162,17774,18936,4.4
5049,Fulton County,,AR,807,10674,11481,5.2
5051,Garland County,,AR,5868,94838,100706,5.3
5053,Grant County,,AR,1379,18487,19866,5.0
5055,Greene County,,AR,2403,41139,43542,5.8
5057,Hempstead County,,AR,1489,22450,23939,5.5
5059,Hot Spring County,,AR,2219,30795,33014,5.3
5061,Howard County,,AR,953,14333,15286,5.5
5063,Independence County,,AR,2277,36785,39062,5.6
5065,Izard County,,AR,972,12080,13052,6.3
5067,Jackson County,,AR,1079,15864,16943,7.8
5069,Jefferson County,,AR,5571,79515,85086,8.0
5071,Johnson County,,AR,1364,23922,25286,5.2
5073,Lafayette County,,AR,543,7047,7590,7.2
5075,Lawrence County,,AR,1032,16400,17432,6.9
5077,Lee County,,AR,704,8152,8856,9.4
5079,Lincoln County,,AR,814,11059,11873,8.1
5081,Little River County,,AR,788,13336,14124,4.6
5083,Logan County,,AR,1487,22571,24058,4.9
5085,Lonoke County,,AR,5961,65140,71101,4.3
5087,Madison County,,AR,1013,15116,16129,3.7
5089,Marion County,,AR,1311,15448,16759,5.3
5091,Miller County,,AR,4127,40613,44740,4.7
5093,Mississippi County,,AR,2897,47842,50739,8.0
5095,Monroe County,,AR,732,8727,9459,7.3
5097,Montgomery County,,AR,516,8349,8865,4.8
5099,Nevada County,,AR,750,9436,10186,5.6
5101,Newton County,,AR,596,7929,8525,5.3
5103,Ouachita County,,AR,1727,27002,28729,8.2
5105,Perry County,,AR,783,10220,11003,5.1
5107,Phillips County,,AR,1452,22030,23482,8.3
5109,Pike County,,AR,697,11072,11769,5.1
5111,Poinsett County,,AR,1727,24189,25916,6.8
5113,Polk County,,AR,1240,19632,20872,4.9
5115,Pope County,,AR,4149,57604,61753,4.8
5117,Prairie County,,AR,592,8303,8895,5.7
5119,Pulaski County,,AR,28378,395967,424345,4.9
5121,Randolph County,,AR,1102,17751,18853,7.3
5123,St. Francis County,,AR,1933,24650,26583,9.1
5125,Saline County,,AR,6322,96440,102762,4.5
5127,Scott County,,AR,757,10929,11686,4.5
5129,Searcy County,,AR,408,7279,7687,4.9
5131,Sebastian County,,AR,9536,124638,134174,4.7
5133,Sevier County,,AR,995,15462,16457,4.1
5135,Sharp County,,AR,1469,16938,18407,6.9
5137,Stone County,,AR,619,11081,11700,5.7
5139,Union County,,AR,2480,46396,48876,6.8
5141,Van Buren County,,AR,1112,15660,16772,6.1
5143,Washington County,,AR,16437,182401,198838,3.7
5145,White County,,AR,4789,71272,76061,5.8
5147,Woodruff County,,AR,643,7674,8317,8.4
5149,Yell County,,AR,1581,20356,21937,4.6
6001,Alameda County,,CA,106613,1530774,1637387,4.4
6003,Alpine County,,CA,143,1026,1169,6.6
6005,Amador County,,CA,2168,37211,39379,5.3
6007,Butte County,,CA,12546,201515,214061,6.2
6009,Calaveras County,,CA,3108,45057,48165,5.9
6011,Colusa County,,CA,1509,24152,25661,12.2
6013,Contra Costa County,,CA,63118,1086259,1149377,4.3
6015,Del Norte County,,CA,1539,22285,23824,6.9
6017,El Dorado County,,CA,13061,185924,198985,4.6
6019,Fresno County,,CA,33585,873252,906837,8.0
6021,Glenn County,,CA,1766,28872,30638,8.0
6023,Humboldt County,,CA,7777,123908,131685,5.5
6025,Imperial County,,CA,8100,188203,196303,15.4
6027,Inyo County,,CA,1473,19248,20721,4.6
6029,Kern County,,CA,34176,751481,785657,7.5
6031,Kings County,,CA,10760,127845,138605,8.4
6033,Lake County,,CA,3624,56290,59914,7.7
6035,Lassen County,,CA,1864,25095,26959,7.9
6037,Los Angeles County,,CA,443189,9985591,10428780,4.8
6039,Madera County,,CA,7742,128074,135816,7.0
6041,Marin County,,CA,15362,239282,254644,3.5
6043,Mariposa County,,CA,1356,17582,18938,5.6
6045,Mendocino County,,CA,4677,87318,91995,5.2
6047,Merced County,,CA,14616,240416,255032,9.4
6049,Modoc County,,CA,726,8380,9106,7.7
6051,Mono County,,CA,1635,11964,13599,4.4
6053,Monterey County,,CA,30916,422769,453685,6.9
6055,Napa County,,CA,8375,141957,150332,3.9
6057,Nevada County,,CA,6695,102175,108870,4.4
6059,Orange County,,CA,184976,3162417,3347393,3.4
6061,Placer County,,CA,24740,344132,368872,4.2
6063,Plumas County,,CA,1631,21333,22964,7.7
6065,Riverside County,,CA,123122,2008846,2131968,5.0
6067,Sacramento County,,CA,80891,1443942,1524833,4.8
6069,San Benito County,,CA,4465,59212,63677,7.2
6071,San Bernardino County,,CA,146950,1992847,2139797,4.8
6073,San Diego County,,CA,183738,3203256,3386994,4.0
6075,San Francisco County,,CA,69066,793545,862611,4.2
6077,San Joaquin County,,CA,39613,678962,718575,7.4
6079,San Luis Obispo County,,CA,15135,256251,271386,3.9
6081,San Mateo County,,CA,54468,755878,810346,3.7
6083,Santa Barbara County,,CA,25790,410161,435951,4.0
6085,Santa Clara County,,CA,100702,1892570,1993272,4.5
6087,Santa Cruz County,,CA,15946,263680,279626,5.6
6089,Shasta County,,CA,9008,175084,184092,6.6
6091,Sierra County,,CA,307,3180,3487,7.5
6093,Siskiyou County,,CA,2635,43836,46471,8.0
6095,Solano County,,CA,32861,436382,469243,4.9
6097,Sonoma County,,CA,23618,502904,526522,4.0
6099,Stanislaus County,,CA,29175,523042,552217,8.0
6101,Sutter County,,CA,6905,92911,99816,8.9
6103,Tehama County,,CA,3655,58365,62020,6.5
6105,Trinity County,,CA,745,11139,11884,9.9
6107,Tulare County,,CA,16564,407640,424204,8.5
6109,Tuolumne County,,CA,3275,55678,58953,5.8
6111,Ventura County,,CA,47575,879294,926869,4.3
6113,Yolo County,,CA,15443,172561,188004,5.2
6115,Yuba County,,CA,8006,64429,72435,8.8
8001,Adams County,,CO,44124,429676,473800,4.8
8003,Alamosa County,,CO,1547,14158,15705,4.6
8005,Arapahoe County,,CO,61198,561693,622891,4.3
8007,Archuleta County,,CO,922,11356,12278,4.1
8009,Baca County,,CO,299,4063,4362,3.1
8011,Bent County,,CO,467,4211,4678,5.6
8013,Boulder County,,CO,27132,288457,315589,3.7
8014,Broomfield County,,CO,7251,49853,57104,4.3
8015,Chaffee County,,CO,1483,16531,18014,4.3
8017,Cheyenne County,,CO,201,2076,2277,2.7
8019,Clear Creek County,,CO,1022,8926,9948,4.0
8021,Conejos County,,CO,522,7965,8487,6.5
8023,Costilla County,,CO,246,3019,3265,8.4
8025,Crowley County,,CO,292,2865,3157,6.8
8027,Custer County,,CO,403,3741,4144,4.3
8029,Delta County,,CO,2007,29493,31500,4.0
8031,Denver County,,CO,73734,538677,612411,4.8
8033,Dolores County,,CO,187,1978,2165,6.4
8035,Douglas County,,CO,25626,275426,301052,3.5
8037,Eagle County,,CO,5453,45179,50632,3.4
8039,Elbert County,,CO,2216,22206,24422,4.0
8041,El Paso County,,CO,56726,615403,672129,4.6
8043,Fremont County,,CO,2768,40115,42883,5.5
8045,Garfield County,,CO,4559,49237,53796,2.9
8047,Gilpin County,,CO,693,4861,5554,4.0
8049,Grand County,,CO,1523,13240,14763,3.2
8051,Gunnison County,,CO,1661,12892,14553,3.1
8053,Hinsdale County,,CO,105,734,839,3.0
8055,Huerfano County,,CO,534,6207,6741,6.0
8057,Jackson County,,CO,170,1461,1631,2.9
8059,Jefferson County,,CO,50484,571081,621565,4.2
8061,Kiowa County,,CO,145,1535,1680,3.3
8063,Kit Carson County,,CO,544,8187,8731,3.0
8065,Lake County,,CO,737,6454,7191,4.2
8067,La Plata County,,CO,4160,46384,50544,3.4
8069,Larimer County,,CO,22873,294442,317315,3.9
8071,Las Animas County,,CO,1123,14720,15843,4.0
8073,Lincoln County,,CO,452,4866,5318,3.6
8075,Logan County,,CO,1407,20194,21601,3.5
8077,Mesa County,,CO,8158,141464,149622,4.0
8079,Mineral County,,CO,66,869,935,4.8
8081,Moffat County,,CO,1287,13932,15219,3.7
8083,Montezuma County,,CO,1974,24269,26243,4.4
8085,Montrose County,,CO,2521,39845,42366,4.0
8087,Morgan County,,CO,1972,29349,31321,3.9
8089,Otero County,,CO,1499,19514,21013,6.0
8091,Ouray County,,CO,405,3880,4285,3.1
8093,Park County,,CO,1607,14292,15899,3.9
8095,Phillips County,,CO,345,4749,5094,3.4
8097,Pitkin County,,CO,1766,13569,15335,3.1
8099,Prowers County,,CO,1162,12890,14052,5.8
8101,Pueblo County,,CO,7372,157198,164570,5.6
8103,Rio Blanco County,,CO,665,6171,6836,2.7
8105,Rio Grande County,,CO,1269,14759,16028,4.6
8107,Routt County,,CO,2134,20795,22929,3.2
8109,Saguache County,,CO,365,3179,3544,6.2
8111,San Juan County,,CO,91,582,673,4.8
8113,San Miguel County,,CO,763,6005,6768,3.4
8115,Sedgwick County,,CO,200,2475,2675,3.0
8117,Summit County,,CO,3825,25922,29747,3.1
8119,Teller County,,CO,2670,23661,26331,4.2
8121,Washington County,,CO,405,4667,5072,3.4
8123,Weld County,,CO,17418,238341,255759,4.7
8125,Yuma County,,CO,879,9876,10755,2.6
9001,Fairfield County,,CT,49103,961811,1010914,3.9
9003,Hartford County,,CT,44305,1022508,1066813,4.8
9005,Litchfield County,,CT,11199,222837,234036,4.1
9007,Middlesex County,,CT,11444,189627,201071,3.7
9009,New Haven County,,CT,44555,949122,993677,4.9
9011,New London County,,CT,19653,311704,331357,4.2
9013,Tolland County,,CT,10854,159334,170188,3.8
9015,Windham County,,CT,7537,131421,138958,5.3
10001,Kent County,,DE,10800,165761,176561,3.2
10003,New Castle County,,DE,28967,597504,626471,3.7
10005,Sussex County,,DE,8786,198267,207053,3.2
11001,District of Columbia,,DC,62808,541640,604448,5.7
12001,Alachua County,,FL,21613,216460,238073,2.6
12003,Baker County,,FL,1613,24872,26485,2.8
12005,Bay County,,FL,15463,174370,189833,3.0
12007,Bradford County,,FL,1743,23429,25172,2.8
12009,Brevard County,,FL,32740,586454,619194,3.2
12011,Broward County,,FL,148342,1806268,1954610,3.0
12013,Calhoun County,,FL,842,11285,12127,3.1
12015,Charlotte County,,FL,13091,156404,169495,3.3
12017,Citrus County,,FL,8637,140158,148795,3.7
12019,Clay County,,FL,19618,196702,216320,2.9
12021,Collier County,,FL,26625,318355,344980,3.0
12023,Columbia County,,FL,4748,59693,64441,3.2
12027,DeSoto County,,FL,2219,27012,29231,3.6
12029,Dixie County,,FL,978,12026,13004,3.4
12031,Duval County,,FL,68060,918696,986756,3.5
12033,Escambia County,,FL,30544,303575,334119,3.1
12035,Flagler County,,FL,6788,89872,96660,4.4
12037,Franklin County,,FL,757,9468,10225,2.9
12039,Gadsden County,,FL,2991,47702,50693,3.4
12041,Gilchrist County,,FL,1154,14159,15313,2.8
12043,Glades County,,FL,963,8230,9193,3.8
12045,Gulf County,,FL,1047,12438,13485,3.0
12047,Hamilton County,,FL,1026,11458,12484,3.7
12049,Hardee County,,FL,1653,22930,24583,3.9
12051,Hendry County,,FL,3391,35150,38541,6.2
12053,Hernando County,,FL,11737,166718,178455,4.4
12055,Highlands County,,FL,6136,90655,96791,3.7
12057,Hillsborough County,,FL,94070,1218312,1312382,3.2
12059,Holmes County,,FL,1252,16851,18103,3.0
12061,Indian River County,,FL,9281,138982,148263,4.0
12063,Jackson County,,FL,2774,45189,47963,3.5
12065,Jefferson County,,FL,1154,13772,14926,2.8
12067,Lafayette County,,FL,415,4769,5184,2.7
12069,Lake County,,FL,24791,293503,318294,3.3
12071,Lee County,,FL,41249,598580,639829,2.9
12073,Leon County,,FL,23526,244500,268026,2.7
12075,Levy County,,FL,3160,36902,40062,3.5
12077,Liberty County,,FL,459,6045,6504,2.6
12079,Madison County,,FL,1129,17522,18651,5.0
12081,Manatee County,,FL,25654,320407,346061,3.0
12083,Marion County,,FL,19960,326142,346102,3.4
12085,Martin County,,FL,12061,142239,154300,3.4
12086,Miami-Dade County,,FL,133990,2499871,2633861,4.1
12087,Monroe County,,FL,9812,73300,83112,2.4
12089,Nassau County,,FL,5651,74870,80521,2.8
12091,Okaloosa County,,FL,24570,199579,224149,2.4
12093,Okeechobee County,,FL,2883,35127,38010,4.1
12095,Orange County,,FL,117313,1120226,1237539,3.1
12097,Osceola County,,FL,31059,249059,280118,3.3
12099,Palm Beach County,,FL,89704,1311167,1400871,3.6
12101,Pasco County,,FL,36061,441723,477784,3.8
12103,Pinellas County,,FL,64810,962204,1027014,3.3
12105,Polk County,,FL,37146,584606,621752,3.6
12107,Putnam County,,FL,4726,71429,76155,3.6
12109,St. Johns County,,FL,14308,175049,189357,2.7
12111,St. Lucie County,,FL,21525,264641,286166,4.1
12113,Santa Rosa County,,FL,15880,143779,159659,2.9
12115,Sarasota County,,FL,28855,388416,417271,3.1
12117,Seminole County,,FL,50216,428650,478866,2.9
12119,Sumter County,,FL,4460,72560,77020,2.7
12121,Suwannee County,,FL,2694,38509,41203,3.2
12123,Taylor County,,FL,1026,19869,20895,3.9
12125,Union County,,FL,1048,10309,11357,2.6
12127,Volusia County,,FL,34978,508964,543942,3.2
12129,Wakulla County,,FL,1989,26289,28278,2.4
12131,Walton County,,FL,4697,45549,50246,2.1
12133,Washington County,,FL,1688,21241,22929,3.2
13001,Appling County,,GA,911,17697,18608,5.5
13003,Atkinson County,,GA,499,7018,7517,5.4
13005,Bacon County,,GA,576,9831,10407,4.6
13007,Baker County,,GA,327,3277,3604,5.1
13009,Baldwin County,,GA,2721,41865,44586,5.4
13011,Banks County,,GA,1551,16760,18311,3.2
13013,Barrow County,,GA,5623,62303,67926,4.2
13015,Bartow County,,GA,7155,99285,106440,4.9
13017,Ben Hill County,,GA,1217,18006,19223,5.7
13019,Berrien County,,GA,1420,16251,17671,4.1
13021,Bibb County,,GA,11259,158897,170156,5.7
13023,Bleckley County,,GA,635,10372,11007,5.9
13025,Brantley County,,GA,1127,15784,16911,4.7
13027,Brooks County,,GA,1480,15269,16749,4.1
13029,Bryan County,,GA,4385,29376,33761,3.5
13031,Bulloch County,,GA,4538,50794,55332,4.3
13033,Burke County,,GA,1515,24160,25675,6.7
13035,Butts County,,GA,1998,21456,23454,5.4
13037,Calhoun County,,GA,354,5415,5769,6.0
13039,Camden County,,GA,6619,47809,54428,4.1
13043,Candler County,,GA,732,9311,10043,4.2
13045,Carroll County,,GA,7812,104789,112601,4.9
13047,Catoosa County,,GA,5169,61018,66187,3.9
13049,Charlton County,,GA,791,9113,9904,4.6
13051,Chatham County,,GA,21776,240084,261860,4.1
13053,Chattahoochee County,,GA,4726,7118,11844,9.7
13055,Chattooga County,,GA,1317,26264,27581,5.0
13057,Cherokee County,,GA,16703,201515,218218,3.7
13059,Clarke County,,GA,11512,88206,99718,4.3
13061,Clay County,,GA,199,3007,3206,4.3
13063,Clayton County,,GA,36827,257870,294697,5.9
13065,Clinch County,,GA,349,6554,6903,5.0
13067,Cobb County,,GA,74031,702662,776693,4.3
13069,Coffee County,,GA,2117,38264,40381,5.3
13071,Colquitt County,,GA,2090,41439,43529,4.2
13073,Columbia County,,GA,10593,119780,130373,4.1
13075,Cook County,,GA,1123,16051,17174,5.3
13077,Coweta County,,GA,9151,119977,129128,4.2
13079,Crawford County,,GA,1057,12599,13656,5.1
13081,Crisp County,,GA,1451,21848,23299,5.8
13083,Dade County,,GA,1169,15434,16603,4.2
13085,Dawson County,,GA,1919,19477,21396,3.8
13087,Decatur County,,GA,1675,28154,29829,5.7
13089,DeKalb County,,GA,89355,649915,739270,5.1
13091,Dodge County,,GA,1031,18565,19596,4.9
13093,Dooly County,,GA,866,11567,12433,5.5
13095,Dougherty County,,GA,7658,93405,101063,6.0
13097,Douglas County,,GA,14992,119191,134183,5.0
13099,Early County,,GA,727,11996,12723,5.0
13101,Echols County,,GA,266,2834,3100,3.1
13103,Effingham County,,GA,3840,49944,53784,3.4
13105,Elbert County,,GA,1128,22000,23128,6.5
13107,Emanuel County,,GA,1343,22678,24021,5.1
13109,Evans County,,GA,743,10743,11486,4.5
13111,Fannin County,,GA,1223,21905,23128,4.0
13113,Fayette County,,GA,10599,112441,123040,4.0
13115,Floyd County,,GA,5144,94480,99624,4.5
13117,Forsyth County,,GA,11410,148887,160297,3.3
13119,Franklin County,,GA,1800,22628,24428,5.1
13121,Fulton County,,GA,103230,779816,883046,5.0
13123,Gilmer County,,GA,1868,26312,28180,3.6
13125,Glascock County,,GA,161,2730,2891,5.1
13127,Glynn County,,GA,5640,74686,80326,3.9
13129,Gordon County,,GA,3393,56566,59959,4.4
13131,Grady County,,GA,1516,23625,25141,4.0
13133,Greene County,,GA,1025,15551,16576,5.8
13135,Gwinnett County,,GA,72838,774490,847328,4.2
13137,Habersham County,,GA,2388,40455,42843,4.0
13139,Hall County,,GA,11108,175257,186365,3.8
13141,Hancock County,,GA,569,8935,9504,8.5
13143,Haralson County,,GA,2119,27355,29474,4.8
13145,Harris County,,GA,2538,30237,32775,3.8
13147,Hart County,,GA,1402,24850,26252,6.4
13149,Heard County,,GA,932,10385,11317,4.9
13151,Henry County,,GA,19230,192146,211376,4.6
13153,Houston County,,GA,12335,142377,154712,4.2
13155,Irwin County,,GA,807,9137,9944,5.0
13157,Jackson County,,GA,4670,55626,60296,4.1
13159,Jasper County,,GA,1189,13733,14922,4.8
13161,Jeff Davis County,,GA,949,13629,14578,7.1
13163,Jefferson County,,GA,992,19394,20386,6.4
13165,Jenkins County,,GA,544,8314,8858,5.5
13167,Johnson County,,GA,464,8212,8676,5.4
13169,Jones County,,GA,2152,28829,30981,5.0
13171,Lamar County,,GA,1368,15961,17329,5.6
13173,Lanier County,,GA,843,7035,7878,3.8
13175,Laurens County,,GA,2224,51558,53782,5.2
13177,Lee County,,GA,3218,28967,32185,3.7
13179,Liberty County,,GA,15355,54952,70307,5.8
13181,Lincoln County,,GA,533,8487,9020,6.1
13183,Long County,,GA,1701,8016,9717,3.9
13185,Lowndes County,,GA,9356,95263,104619,3.9
13187,Lumpkin County,,GA,2421,24041,26462,4.1
13189,McDuffie County,,GA,1488,23903,25391,6.2
13191,McIntosh County,,GA,801,10826,11627,4.3
13193,Macon County,,GA,829,12071,12900,7.7
13195,Madison County,,GA,1960,27870,29830,3.7
13197,Marion County,,GA,537,6797,7334,4.5
13199,Meriwether County,,GA,1897,22916,24813,6.4
13201,Miller County,,GA,347,5399,5746,3.6
13205,Mitchell County,,GA,1527,22447,23974,4.9
13207,Monroe County,,GA,1778,24964,26742,4.5
13209,Montgomery County,,GA,703,7928,8631,5.2
13211,Morgan County,,GA,1242,18166,19408,4.3
13213,Murray County,,GA,3307,41386,44693,4.3
13215,Muscogee County,,GA,20108,193181,213289,5.5
13217,Newton County,,GA,8743,92093,100836,5.3
13219,Oconee County,,GA,2591,31630,34221,3.2
13221,Oglethorpe County,,GA,1012,13642,14654,3.7
13223,Paulding County,,GA,11233,126498,137731,4.2
13225,Peach County,,GA,2279,25091,27370,5.8
13227,Pickens County,,GA,1929,29453,31382,3.7
13229,Pierce County,,GA,1278,17408,18686,4.2
13231,Pike County,,GA,1268,17572,18840,4.5
13233,Polk County,,GA,2301,40852,43153,4.4
13235,Pulaski County,,GA,604,9495,10099,4.5
13237,Putnam County,,GA,1558,20554,22112,4.5
13239,Quitman County,,GA,234,2296,2530,5.1
13241,Rabun County,,GA,1086,16010,17096,5.5
13243,Randolph County,,GA,419,7686,8105,6.4
13245,Richmond County,,GA,21261,197221,218482,6.3
13247,Rockdale County,,GA,10552,78205,88757,5.1
13249,Schley County,,GA,411,4681,5092,5.6
13251,Screven County,,GA,853,14900,15753,4.8
13253,Seminole County,,GA,712,9049,9761,5.1
13255,Spalding County,,GA,5007,62420,67427,6.3
13257,Stephens County,,GA,1747,26681,28428,5.0
13259,Stewart County,,GA,329,4713,5042,6.6
13261,Sumter County,,GA,2130,31198,33328,6.2
13263,Talbot County,,GA,493,7082,7575,6.3
13265,Taliaferro County,,GA,130,1753,1883,7.0
13267,Tattnall County,,GA,1343,18397,19740,5.3
13269,Taylor County,,GA,491,8990,9481,6.3
13271,Telfair County,,GA,697,10782,11479,7.6
13273,Terrell County,,GA,696,10582,11278,5.8
13275,Thomas County,,GA,2800,45525,48325,4.1
13277,Tift County,,GA,3121,40514,43635,5.1
13279,Toombs County,,GA,1742,26260,28002,5.2
13281,Towns County,,GA,637,9915,10552,3.4
13283,Treutlen County,,GA,340,6206,6546,6.2
13285,Troup County,,GA,3751,66695,70446,5.9
13287,Turner County,,GA,605,9628,10233,5.8
13289,Twiggs County,,GA,823,9882,10705,5.8
13291,Union County,,GA,1094,19873,20967,3.7
13293,Upson County,,GA,1369,28210,29579,6.3
13295,Walker County,,GA,4290,64876,69166,4.5
13297,Walton County,,GA,5561,78177,83738,4.6
13299,Ware County,,GA,2437,34093,36530,5.0
13301,Warren County,,GA,451,6422,6873,8.3
